읍면동,구 이름,동 이름,전체평균연령,남자,여자,약국,여성 복지 시설,교육 시설,문화 복지 시설,영화관,박물관,미술관,공연장,공원,도서관,녹지 분포,소음,대기청결도,휴식공간,수질오염,치안,깨끗한 길거리,주차질서
1101053,종로구,사직동,46.3,46.1,46.4,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101054,종로구,삼청동,49.5,48.3,50.5,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101055,종로구,부암동,46.4,45.1,47.6,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101056,종로구,평창동,46.2,45.0,47.3,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101057,종로구,무악동,44.6,44.6,44.5,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101058,종로구,교남동,43.7,42.9,44.4,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101060,종로구,가회동,47.6,46.2,48.9,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101064,종로구,이화동,45.5,44.6,46.2,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101067,종로구,창신1동,51.1,50.3,52.0,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101068,종로구,창신2동,50.7,49.5,51.9,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101069,종로구,창신3동,46.9,45.7,48.1,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101070,종로구,숭인1동,48.3,47.3,49.1,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101071,종로구,숭인2동,44.8,46.1,43.5,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101072,종로구,청운효자동,45.0,43.6,46.3,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1101073,종로구,혜화동,42.5,41.4,43.5,0.16486486486486485,0.5,0.05852842809364549,0.0,0.5555555555555556,1.0,1.0,1.0,0.3863636363636364,0.2727272727272727,0.5775862068965516,0.3875000000000002,0.383495145631068,0.46153846153846123,0.19313304721030056,0.02602230483271395,0.0,0.11999999999999966
1102052,중구,소공동,42.4,43.1,41.7,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102054,중구,회현동,51.4,51.5,51.3,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102055,중구,명동,50.5,48.1,52.2,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102057,중구,필동,46.0,45.4,46.7,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102058,중구,장충동,43.3,41.8,44.9,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102059,중구,광희동,45.1,45.9,44.4,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102060,중구,을지로동,44.0,45.6,42.1,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102065,중구,신당5동,45.9,45.6,46.1,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102067,중구,황학동,43.5,43.2,43.7,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102068,중구,중림동,44.4,44.1,44.7,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102069,중구,신당동,46.9,47.3,46.5,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102070,중구,다산동,47.1,45.8,48.2,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102071,중구,약수동,48.6,47.2,49.9,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102072,중구,청구동,47.4,46.1,48.6,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1102073,중구,동화동,46.5,45.5,47.5,0.13783783783783782,0.0,0.0,0.7142857142857143,0.8888888888888888,0.48484848484848486,0.05,0.16867469879518074,0.11363636363636359,0.4545454545454546,0.6293103448275872,0.38333333333333286,0.4223300970873787,0.4945054945054941,0.47639484978540736,0.6468401486988848,0.6257668711656446,0.4333333333333331
1103051,용산구,후암동,45.5,44.0,46.9,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103052,용산구,용산2가동,47.5,45.8,49.1,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103053,용산구,남영동,50.6,52.1,48.2,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103057,용산구,원효로2동,44.6,44.3,44.8,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103058,용산구,효창동,42.8,41.9,43.6,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103059,용산구,용문동,45.5,44.4,46.5,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103063,용산구,이촌1동,43.6,42.3,44.7,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103064,용산구,이촌2동,47.5,46.0,48.7,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103065,용산구,이태원1동,47.6,45.8,49.5,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103066,용산구,이태원2동,46.5,44.8,48.0,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103069,용산구,서빙고동,44.4,43.3,45.4,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103070,용산구,보광동,48.7,46.0,51.3,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103071,용산구,청파동,44.5,44.5,44.5,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103072,용산구,원효로1동,40.7,40.7,40.7,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103073,용산구,한강로동,43.3,43.3,43.2,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1103074,용산구,한남동,45.4,44.4,46.4,0.00810810810810808,0.3333333333333333,0.017976588628762544,0.2142857142857143,0.2222222222222222,0.18181818181818182,0.25,0.0783132530120482,0.393939393939394,0.0,0.6896551724137936,0.25,0.12135922330097104,0.401098901098901,0.14592274678111616,0.31226765799256473,0.3435582822085892,0.3266666666666662
1104052,성동구,왕십리2동,44.0,43.3,44.7,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104054,성동구,마장동,44.8,43.9,45.6,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104055,성동구,사근동,38.4,37.3,39.6,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104056,성동구,행당1동,43.4,43.0,43.8,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104057,성동구,행당2동,44.5,43.9,45.1,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104058,성동구,응봉동,44.0,42.9,45.1,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104059,성동구,금호1가동,45.0,43.7,46.2,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104062,성동구,금호4가동,44.5,43.1,45.8,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104065,성동구,성수1가1동,44.4,43.8,45.0,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104066,성동구,성수1가2동,44.2,43.7,44.6,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104067,성동구,성수2가1동,47.3,46.8,47.9,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104068,성동구,성수2가3동,45.3,45.1,45.5,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104069,성동구,송정동,46.6,46.0,47.3,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104070,성동구,용답동,45.3,45.7,44.8,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104071,성동구,왕십리도선동,42.9,42.4,43.3,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1104073,성동구,옥수동,43.7,42.8,44.5,0.08378378378378376,0.0,0.07775919732441472,0.5714285714285714,0.1111111111111111,0.09090909090909091,0.1,0.05421686746987952,0.3409090909090909,0.2727272727272727,0.7758620689655178,0.4583333333333335,0.06796116504854366,0.24175824175824134,0.22746781115879822,0.44609665427509304,0.6625766871165646,0.30666666666666664
1105053,광진구,화양동,37.3,38.1,36.6,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105054,광진구,군자동,43.7,43.0,44.3,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105055,광진구,중곡1동,44.6,44.6,44.7,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105056,광진구,중곡2동,44.8,44.2,45.3,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105057,광진구,중곡3동,46.2,45.4,47.0,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105058,광진구,중곡4동,47.0,45.9,48.0,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105059,광진구,능동,42.8,42.6,43.0,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105060,광진구,구의1동,43.1,42.7,43.5,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105061,광진구,구의2동,45.1,44.2,46.0,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105062,광진구,구의3동,43.6,43.2,44.0,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105063,광진구,광장동,40.7,40.0,41.2,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105064,광진구,자양1동,44.6,43.4,45.7,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105065,광진구,자양2동,45.1,44.3,45.8,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105066,광진구,자양3동,43.7,43.0,44.3,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1105067,광진구,자양4동,46.3,45.7,46.9,0.15405405405405403,0.0,0.13921404682274247,0.2857142857142857,0.5555555555555556,0.09090909090909091,0.0,0.0783132530120482,0.09848484848484845,0.2727272727272727,0.060344827586207295,0.5958333333333332,0.504854368932039,0.3516483516483513,0.49785407725321873,0.45353159851301106,0.17177914110429437,0.1333333333333333
1106071,동대문구,회기동,40.2,39.6,40.7,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106072,동대문구,휘경1동,41.7,41.9,41.5,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106073,동대문구,휘경2동,42.8,41.9,43.8,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106080,동대문구,청량리동,51.2,49.9,52.5,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
